0.222;Ankle_left;-0.061;-0.568;-0.148
0.222;Ankle_right;0.056;-0.567;-0.160
0.222;Elbow_left;-0.204;0.050;-0.064
0.222;Elbow_right;0.178;0.038;-0.129
0.222;Foot_left;-0.121;-0.620;-0.153
0.222;Foot_right;0.000;0.000;0.000
0.222;Hand_left;-0.224;-0.238;-0.001
0.222;Hand_right;0.264;-0.269;-0.076
0.222;Head;0.008;0.612;-0.072
0.222;Hip_center;0.008;0.016;-0.066
0.222;Hip_left;-0.057;-0.052;-0.044
0.222;Hip_right;0.079;-0.056;-0.073
0.222;Knee_Right;0.094;-0.367;-0.102
0.222;Knee_left;-0.094;-0.363;-0.041
0.222;Shoulder_center;-0.008;0.419;-0.101
0.222;Shoulder_left;-0.161;0.317;-0.084
0.222;Shoulder_right;0.144;0.305;-0.141
0.222;Spine;-0.003;0.077;-0.116
0.222;Wrist_left;-0.225;-0.175;0.003
0.222;Wrist_right;0.259;-0.185;-0.092
0.520;Ankle_left;-0.060;-0.567;-0.148
0.520;Ankle_right;0.057;-0.567;-0.162
0.520;Elbow_left;-0.203;0.049;-0.066
0.520;Elbow_right;0.180;0.031;-0.131
0.520;Foot_left;-0.121;-0.618;-0.153
0.520;Foot_right;0.000;0.000;0.000
0.520;Hand_left;-0.224;-0.238;-0.003
0.520;Hand_right;0.265;-0.276;-0.075
0.520;Head;0.009;0.612;-0.074
0.520;Hip_center;0.009;0.015;-0.068
0.520;Hip_left;-0.056;-0.053;-0.045
0.520;Hip_right;0.080;-0.057;-0.074
0.520;Knee_Right;0.095;-0.368;-0.104
0.520;Knee_left;-0.093;-0.363;-0.043
0.520;Shoulder_center;-0.007;0.419;-0.102
0.520;Shoulder_left;-0.160;0.316;-0.085
0.520;Shoulder_right;0.144;0.304;-0.143
0.520;Spine;-0.002;0.077;-0.118
0.520;Wrist_left;-0.224;-0.175;0.001
0.520;Wrist_right;0.260;-0.192;-0.092
0.853;Ankle_left;-0.062;-0.568;-0.147
0.853;Ankle_right;0.056;-0.567;-0.160
0.853;Elbow_left;-0.203;0.050;-0.065
0.853;Elbow_right;0.178;0.034;-0.130
0.853;Foot_left;-0.126;-0.613;-0.145
0.853;Foot_right;0.000;0.000;0.000
0.853;Hand_left;-0.224;-0.238;-0.001
0.853;Hand_right;0.264;-0.273;-0.078
0.853;Head;0.009;0.613;-0.078
0.853;Hip_center;0.008;0.016;-0.068
0.853;Hip_left;-0.057;-0.052;-0.044
0.853;Hip_right;0.080;-0.055;-0.075
0.853;Knee_Right;0.093;-0.368;-0.103
0.853;Knee_left;-0.093;-0.362;-0.042
0.853;Shoulder_center;-0.007;0.420;-0.103
0.853;Shoulder_left;-0.161;0.317;-0.084
0.853;Shoulder_right;0.144;0.305;-0.144
0.853;Spine;-0.003;0.077;-0.118
0.853;Wrist_left;-0.225;-0.175;0.002
0.853;Wrist_right;0.259;-0.190;-0.094
1.187;Ankle_left;-0.062;-0.568;-0.149
1.187;Ankle_right;0.058;-0.567;-0.163
1.187;Elbow_left;-0.201;0.051;-0.067
1.187;Elbow_right;0.178;0.042;-0.136
1.187;Foot_left;-0.125;-0.616;-0.153
1.187;Foot_right;0.000;0.000;0.000
1.187;Hand_left;-0.222;-0.237;-0.003
1.187;Hand_right;0.264;-0.265;-0.083
1.187;Head;0.010;0.613;-0.081
1.187;Hip_center;0.009;0.016;-0.072
1.187;Hip_left;-0.056;-0.053;-0.048
1.187;Hip_right;0.080;-0.054;-0.079
1.187;Knee_Right;0.094;-0.368;-0.106
1.187;Knee_left;-0.094;-0.365;-0.047
1.187;Shoulder_center;-0.007;0.420;-0.106
1.187;Shoulder_left;-0.160;0.318;-0.089
1.187;Shoulder_right;0.144;0.305;-0.146
1.187;Spine;-0.002;0.077;-0.121
1.187;Wrist_left;-0.223;-0.175;0.000
1.187;Wrist_right;0.259;-0.182;-0.101
1.489;Ankle_left;-0.062;-0.563;-0.135
1.489;Ankle_right;0.057;-0.562;-0.146
1.489;Elbow_left;-0.200;0.050;-0.053
1.489;Elbow_right;0.176;0.042;-0.121
1.489;Foot_left;-0.126;-0.609;-0.128
1.489;Foot_right;0.082;-0.635;-0.165
1.489;Hand_left;-0.217;-0.237;0.014
1.489;Hand_right;0.264;-0.266;-0.074
1.489;Head;0.009;0.612;-0.067
1.489;Hip_center;0.010;0.017;-0.059
1.489;Hip_left;-0.054;-0.052;-0.036
1.489;Hip_right;0.082;-0.052;-0.066
1.489;Knee_Right;0.091;-0.365;-0.089
1.489;Knee_left;-0.096;-0.360;-0.035
1.489;Shoulder_center;-0.007;0.420;-0.091
1.489;Shoulder_left;-0.160;0.320;-0.076
1.489;Shoulder_right;0.143;0.307;-0.130
1.489;Spine;-0.001;0.079;-0.109
1.489;Wrist_left;-0.218;-0.174;0.016
1.489;Wrist_right;0.259;-0.182;-0.090
1.814;Ankle_left;-0.061;-0.562;-0.132
1.814;Ankle_right;0.058;-0.561;-0.144
1.814;Elbow_left;-0.199;0.049;-0.050
1.814;Elbow_right;0.178;0.037;-0.116
1.814;Foot_left;-0.126;-0.607;-0.131
1.814;Foot_right;0.085;-0.632;-0.166
1.814;Hand_left;-0.216;-0.238;0.017
1.814;Hand_right;0.265;-0.271;-0.070
1.814;Head;0.009;0.613;-0.066
1.814;Hip_center;0.011;0.017;-0.058
1.814;Hip_left;-0.054;-0.052;-0.035
1.814;Hip_right;0.082;-0.052;-0.065
